word,sentence,wakati
すること,"割り込み を し て き た 人 は 旅行 会社 の 人 の よう な 感じ で 馴染み の 模様 でし た ので 、 フロント の 方 の 対応 も 優先 順位 が 上 という よう な 事 な の でしょ う か ？ 一般 の 客 と 旅行 会社 と で 対応 に 差 が ある って こと は 、 仕方 が ない の でしょ う か ？ 仮に ある として も 結果 そう なっ て しまっ て 不快 な 思い を し て いる 客 に対して その 場 で 謝罪 の 言葉 を 発する こと は 必要 だ と 思い ます し また 不快 に 思っ て いる こと を 感じとれ ない フロント の 方 は 接客 業 として は 失格 だ と 私 は 思い ます ', 
",0
すること,"また 、 夜 に 廊下 で 子供 が ずっと 泣い たり 騒い だり し て いる のに 、 従業 員 が 来 て 注意 する こと も あり ませ ん でし た ', 
",0
すること,"週末 急 に 利用 する こと に なっ た ので 、 空い て い た だけ で も ありがたかっ た の です が 、 ちょっと お 高い か な ', 
",0
すること,"翌日 に は 清掃 が 入っ た ものの フロント で の 説明 は 「 結露 が 発生 し た ため 」 と の こと で 、 こちら の 被害 を 確認 する こと も なく 、 ホテル 側 に は 非 が 無い か の よう な 対応 でし た ', 
",0
すること,"明日 の 朝 は 朝食 が 混雑 する こと を チェックイン の 際 フロント で 言わ れ まし た ', 
",0
すること,"悪い ホテル と は 思わ ない が 、 また 自分 の ミス で も ある が 、 もう 二度と この ホテル を 利用 する こと は ない ', 
",0
すること,"ただ ， 事前 に 「 工事 し て いる ため ， 騒音 が し ます 」 旨 の 告知 さえ あれ ば ， 別 の ホテル を 選択 する こと が 出来 た はず です ', 
",0
すること,"・ そこで 楽天 ＨＰ を 見る と 当日 キャンセル は １ ０ ０ ％ 負担 と の 記載 が あり 、 予定 を 更に 変更 し 宿泊 する こと と し 、 キャンセル の 手続き は し なかっ た ', 
",0
すること,"一度 エアコン を ＯＦＦ － ＯＮ し て 、 様子見 で スタッフ が 戻っ た 際 に 、 移動 先 の 部屋 を 用意 し て おく の が サービス だ と 思う の です が … こちら は 部屋 が 寒く て 困っ て いる と 思わ ない の でしょ う か … ？ ？ また チェック アウト の 際 も 、 部屋 が 変わっ て いる こと を 把握 し て おら ず 領収 書 が すぐ に 出 て こ ない … こちら は 急い で いる のに … まあ 、 よほど 周辺 ホテル で 予約 が でき ない 以外 に は 使用 する こと は ない でしょ う ね ', 
",0
すること,"もう 貴 ホテル を 利用 する こと は ない でしょ う が 、 チェーン 店 も 今後 は 予約 リスト から は 消える と 思わ れ ます ', 
",0
すること,"\ u 3000 残っ た 妻 は ・ ・ ・ すっかり 寝 て い て フロント から の 電話 で 起き た 次第 です が 、 まず 、 フロント に 先 に 連絡 し て おか なかっ た 私 に も 悪い 所 が ある か と 思い ます が 、 電話 し て き たら 、 まず 「 おはよう ござい ます 」 の 挨拶 が あっ て も いい ん じゃ ない です か ？ いきなり 「 お 部屋 の 掃除 が でき ない ん です けど ・ ・ 」 結局 、 延長 する こと に なり 、 でも 、 何 度 も ドア を 開け られ 、 延長 し た ものの ウトウト しか でき ず 、 フロント へ ', 
",0
すること,"もう 今後 利用 する こと は 無い と 思い ます が 表側 の 部屋 は 室外 機 が 無い ので そちら を リクエスト し ます ', 
",0
すること,"言葉 遣い は もとより 、 客 の 立場 に なっ て 接客 する こと が 全く でき て い ない と 感じ た ', 
",0
すること,"もう 宿泊 する こと は ない です ', 
",0
すること,"二度と この ホテル を 利用 する こと は し ませ ん ', 
",0
すること,"接客 の 態度 は それ を フォロー する もの かも しれ ない が 、 あまり 接する こと も 無い ので … カバー し きれ 無い ', 
",0
すること,"次回 宿泊 し た 際 に 殆ど 眠る こと が 出来 ない こと を 考える と 、 利用 する こと は ない と 思い ます ', 
",0
すること,"もう 宿泊 する こと は 無い と 思い ます が 、 改善 さ れる こと を 願い ます ', 
",0
すること,"） ホテル の 方針 として エコ を うたっ て いる よう です が 、 掛け布団 の コスト を ケチ っ た 分 エアコン を 寝 て いる 間 も 使用 する こと に なる の で は 、 エコ （ 省エネ ） で は ない し 、 コスト も かえって 掛かる の で は ない でしょ う か ', 
",0
すること,"ただ 、 今後 東横 イン に 宿泊 する こと が あっ て も 、 和歌山 東口 店 に は 宿泊 し たく ない と 思っ た ', 
",0
すること,"チェックイン は 早め に し て もらえ まし た が 、 16 時 から しか 入室 でき ない と 言わ れ 、 時計 を 見る と 15 ： 50 だっ た の です が 、 決まり と は いえ 結局 時間 が 急い て い た ので 重たい 荷物 を 持っ た まま 再度 移動 する こと に なり ちょっと 辛かっ た です ', 
",0
すること,"フロ 、 トイレ も 上 階 で 利用 さ れる たび に 音 が し て 、 あまり の 作り の ひど さ に 他 の 東横 INN も こう な の か と 思っ て しまい 、 もう 宿泊 する こと は あり ませ ん ', 
",0
すること,"駅 から 近い し よかっ たら 定宿 に しよ う か と 思っ て い まし た が 、 残念 です が 、 もう 再び 利用 する こと は ない と 思い ます ', 
",0
すること,"訳 あり の 理由 を 正しく 案内 し て 貰っ て いれ ば 、 予約 する こと は なかっ た ', 
",0
すること,"もう 2 度 と 利用 する こと は 無い でしょ う ', 
",0
すること,"台湾 人 の マナー の 悪い 団体 客 で 狭い ロビー は ごった返し 荷物 を 移動 する こと も ままならない 状態 で あっ た ', 
",0
すること,"こんな こと は 、 腰高 窓 で は ある ものの 、 掃き出し 窓 の 長 さ と 幅 が 広い カーテン に 換える だけ でも ある程度 は 冷気 が ベッド を 直撃 する こと は 避け られる と 思う の です が ・ ・ ・ ', 
",0
すること,"翌朝 早い 便 で 羽田空港 を 利用 する こと が あっ た ので 利用 さ せ て いただき まし た ', 
",0
すること,"時間 も １ １ 時 を 回っ て しまい 、 他 の ホテル へ の 変更 も 断念 し て 宿泊 する こと に なっ て しまっ た ', 
",0
すること,"もう 利用 する こと は ない でしょ う ', 
",0
すること,"もう 二度と 利用 する こと は ない です が 、 同じ よう に 不快 な 思い を する 方 が い たら 嫌 な ので こちら に 書き込み まし た ', 
",0
すること,"いつも 泊まっ て いる 新潟 駅前 の Ｈ が 満室 で 、 古町 の 東横 Ｈ に 宿泊 する こと に し まし た ', 
",0
すること,"タワー 型 の 駐車 場 な の です が 、 ボタン 操作 を 効率 よく する こと で 時間 の 節約 が 図れる 事 が 待っ て いる 短い 時間 で も 分かる 事 が 出来 ない 人 でし た ・ ・ ・ ', 
",0
すること,"もう一度 言う 、 二度と 予約 する こと は ない だろ う ', 
",0
すること,"受験 で 利用 し た の です が 、 部屋 の 照明 が 暗く 、 勉強 する こと は でき ませ ん でし た ', 
",0
すること,"東横 イン は 安定 な サービス を 提供 し て くれる ので 、 いまさら 特別 感心 する こと も 、 なんらかの 落胆 を する こと も ない と 思っ て い た けど 、 フロント の 対応 ひとつ で 、 がらっと 印象 が 変わる こと も ある の です ね ', 
",0
すること,"東横 イン は 安定 な サービス を 提供 し て くれる ので 、 いまさら 特別 感心 する こと も 、 なんらかの 落胆 を する こと も ない と 思っ て い た けど 、 フロント の 対応 ひとつ で 、 がらっと 印象 が 変わる こと も ある の です ね ', 
",0
すること,"その 時 の 対応 も 、 棒読み で 、 こちら の 様子 を 確認 する こと も 無く 、 慌ただしく 電話 を 切っ て しまい まし た ', 
",0
すること,"松阪 の 地 で 自ら 予約 し て 宿泊 する こと は 今後 も ある か 無い か です が 、 松阪 駅 で の 宿泊 に この ホテル で は 宿泊 し ませ ん ', 
",0
すること,"ビジネス において 30 分 を 無駄 に する こと が どの よう な 損害 を 生む の か 想像 し て 頂き たい ', 
",0
すること,"3 時 過ぎ に チェックイン を し に いき まし た が 、 チャック イン は 4 時 から で しか 、 部屋 に 案内 する こと が でき ない と 言わ れ た ', 
",0
すること,"二度と 利用 する こと は あり ませ ん ', 
",0
すること,"もう 東横 イン は 利用 する こと は ない と 思い ます ', 
",0
すること,"受付 と 内線 の フロント が 上 から 目線 で 対応 する こと が この ホテル の おごり を 感じ て 非常 に 居心地 が 悪い ', 
",0
すること,"2 度 と 宿泊 する こと は ない ', 
",0
すること,"「 何 が あっ て も ４ 時 前 に チェックイン する こと は 出来 ない 」 と 明記 する べき です ', 
",0
すること,"もう 二度と 利用 する こと は ない と 思い ます ', 
",0
すること,"もう 利用 する こと は あり ませ ん ', 
",0
すること,"ただ 、 カード キー で あり 、 外出 し て 戻る たび に カード の 反応 が せ ず に フロント へ 往復 する こと ばかり でし た ', 
",0
すること,"\ u 3000 私 、 そちら 方面 は 、 年 に ３ 回 ほど 行き ます が 、 もう 利用 する こと は ない と 思い ます ', 
",0
すること,"二度と 利用 する こと は ない だろ う ', 
",0
すること,"薩摩 川内 市 の 東横 イン は 良い 感じ だっ た ので 、 久留米 も 利用 し まし た が 、 もう 利用 する こと は ない です ', 
",0
すること,"壁 や ドア を すぐ に 交換 する こと は でき ない と 思い ます が 、 夜中 に エレベーター の 到着 音 を 切る こと は 可能 だ と 思い ます ', 
",0
すること,"( 一 人 でも ） ベット は ダブル に する こと ', 
",0
すること,"お客 の クレーム に対して 、 誠意 の ある 態度 を 取っ たり 、 きちんと 謝っ たり する こと も せ ず 、 自己 弁護 のみ で 、 彼 の 態度 そのもの が 不快 でし た ', 
",0
すること,"時間 が ない 時 は 、 16 時 を ずらし て チェックイン する こと を お 勧め し ます ', 
",0
すること,"時間 的 理由 で ホテル キャンセル する こと も でき ず 、 せっかく の 楽しい 旅 が 一気に 気分 が 悪く なり まし た ', 
",0
すること,"国外 から お客 さま を お 招き する こと も 大事 だ と は わかっ て い ます が 、 この 状況 が 改善 さ れ ない よう なら この ホテル は 利用 し たく あり ませ ん ', 
",0
すること,"フライト 時間 の 都合 で 翌朝 は 朝食 を とっ て から チェック アウト する こと に し て い た ので 朝食 を 含ん だ プラン で 予約 し まし た が 、 翌朝 フロア に 行っ て みる と それ は それ は 大勢 の アジア 人 の 宿泊 客 で ごったがえし て い て 、 座席 や テーブル が 荷物 置き場 と 化し て い たり 、 ビュッフェ の 食べ物 を 取っ た のに しばらく し て 戻す など の 行為 など を 見 て 、 とても 食事 など とれる 状態 で は ない と 思い 、 朝食 を やめ て 空港 内 の フード コート に 向かっ て しまい まし た ', 
",0
すること,"チェックイン の 時点 で 、 改装 工事 による 音 が 発生 する こと は 、 客 に 伝え なけれ ば なら ない 点 で あろ う ', 
",0
すること,"ホテル 側 が 私 の 申し出 に 素早く 対応 し た の は 、 その ホテル の 私 の 会員 証 を 破棄 する こと 、 これ だけ でし た ', 
",0
すること,"再度 調べ て もらい 、 楽天 トラベル の 予約 完了 画面 など 見 て もらい 、 10 分 程度 の 待ち で 何とか 無事 チェックイン する こと が 出来 まし た ', 
",0
すること,"あまりに も 気 が 利か ない と 言う か 、 わざと 分から ない ふり を し て いる の か 、 もう 利用 する こと は ない と おもい ます ', 
",0
すること,"もうこ の ホテル チェーン を 利用 する こと は あり ませ ん ', 
",0
すること,"光 の 設備 が 整わ ない 限り この ホテル を 利用 する こと は ない でしょ う ', 
",0
すること,"他 は 特に 不満 は ない が 今回 の 事 で ２ 度 と 利用 する こと は ない と 思う ', 
",0
すること,"改善 する こと は たくさん ある と 思い ます ', 
",0
すること,"私 は もう 利用 する こと は ない でしょ う ・ ・ ・ ', 
",0
すること,"他 に もっと 安く て サービス の いい ホテル が 沢山 ある ので 、 次回 ここ を 利用 する こと は もう 無い と 思う ', 
",0
すること,"駅 から 近い ので 便利 です が ， 今後 利用 する こと は ない と 思い ます ', 
",0
すること,"立地 は 駅 から 近く 良かっ た の です が 、 受付 の 方 の 対応 の 悪 さ に もう 二度と 利用 する こと は ない です ', 
",0
すること,"前回 まで は 別 の ホテル を 定宿 に し て い た の です が 、 去年 あたり から 少々 不愉快 な 思い を する こと が 続き 、 前回 から この ホテル に 泊り まし た ', 
",0
すること,"フロント が 混雑 し て おり 対応 を 待つ ため に 整列 し て い た が 、 列 を 飛ばし て 割り込ん で き た 老人 に対して フロント の スタッフ も それ を 注意 する こと なく 普通 に 対応 し て い た ため 唖然 と し た と 同時に 非常 に 不愉快 で あっ た ', 
",0
すること,"車 で なけれ ば 駅 から 近く て 良い が 、 駐車 場 を 利用 する こと が 多い ため 、 次回 の 利用 は 躊躇 せ ざる を 得 ない ', 
",0
すること,"事前 に 予約 し た 際 、 電話 にて サービス 券 （ 商品 券 ） 利用 の 可否 か を 確認 し 、 使用 する こと を ホテル 側 へ 伝え て い まし た ', 
",0
すること,"その 壁際 に ベッド が 有り 、 うるさく て 安眠 する こと が 出来 ませ ん でし た ', 
",0
すること,"この 日 は 大きな 余震 が 夕方 5 時 ごろ に あっ た 日 な の です が 、 土浦 で 仕事 を 終え ホテル を 探し て い た が 近く に 宿 を 確保 する こと が 出来 ず 、 ここ に 予約 する こと に し まし た ', 
",0
すること,"この 日 は 大きな 余震 が 夕方 5 時 ごろ に あっ た 日 な の です が 、 土浦 で 仕事 を 終え ホテル を 探し て い た が 近く に 宿 を 確保 する こと が 出来 ず 、 ここ に 予約 する こと に し まし た ', 
",0
すること,"駅前 に は もう少し リーズナブル で 接客 態度 も 教育 さ れ て いる ホテル が ある ので 、 こちら の ホテル を また 利用 する こと は ない だろ う ', 
",0
すること,"深夜 に 戻っ た 為 コンビニ で 購入 する こと に なり まし た ', 
",0
すること,"全国 どこ でも 、 この ホテル は 夜 に なる と フロント が 一 人 に なり 、 どんなに 行列 する こと に なっ て も それ が アタリマエ の 様子 ', 
",0
すること,"通常 の 営業 期間 中 と は 違う こと 位 は 私 に も 分かり ます 、 それ なら ば 、 15 時 直ぐ に カード キー を 渡せる よう アーリーチェックイン 希望 の 客 を 事前 に カウント し 、 部屋 掃除 係 に その 部屋 タイプ から 優先 的 に 掃除 を さ せ たら 良い だけ で は ない でしょ う か ！ 結局 、 15 時 入室 が 分から ない まま ロビー で 30 分 も 待っ て それ が 遅れ たら 仕事 に も 支障 を きたす と 判断 し 、 1 階 に ある トイレ の 中 で 着替え を 済ませ 荷物 は フロント に 預け て ホテル を 後 に する こと に し まし た ', 
",0
すること,"また 、 同じ 会場 で ＬＩＶＥ が あっ た 場合 今 まで 利用 し て い た ホテル が 取れ なく て も こちら は 利用 する こと は ない と 思い ます ', 
",0
すること,"費用 も 高く 、 もう 利用 する こと は ない と 思い ます ', 
",0
すること,"たぶん 、 もう 宿泊 する こと は ない と 思い ます が 、 施設 そのもの の 問題 で は ない ので 、 改善 に 期待 し たい と 思い ます ', 
",0
すること,"今 まで 、 あちこち の 東横 イン を 利用 し て い まし た が 、 もう 、 利用 する こと は ない です ', 
",0
すること,"残念 ながら 今後 利用 する こと は あり ませ ん ', 
",0
すること,"結果 として その 客 は 満室 で 宿泊 する こと は でき なかっ た よう で ある が ', 
",0
すること,"ミス が あっ て も 誠意 が あっ たら こんなに 気分 を 害する こと も なかっ た と 残念 な 宿泊 と なり まし た ', 
",0
すること,"一般 に ホテル の 宿泊 代 は 予約 ルート により 色々 な 値段 が 存在 する こと は 承知 し て ます が 基本 的 に それ は フロント など に 広く 表示 さ れ て いる 金額 以下 で の 話 だ と 思い ます ', 
",0
すること,"また 、 雨 が 降っ て い た ので 傘 を 借りよ う と 思っ た の です が 、 あまり 用意 さ れ て い ない よう で 結果 的 に 近く の コンビニ で 購入 する こと に なっ て しまい まし た ', 
",0
すること,"朝食 重視 の 自分 として は 2 度 と 利用 する こと は ない と 思う ', 
",0
すること,"2 ) 
",0
すること,"シャワー を フック に かける と 、 どうしても ユニット バス 内 の 壁 の 方 に シャワー の 口 が 向い て しまい 、 両手 を 使っ て 体 を 洗っ たり ひ げ を そっ たり する こと が 難しかっ た ', 
",0
すること,"夜間 の 電力 使用 を 少なく する こと が 節電 に なら ない こと は 明らか で あり 、 経費 節減 の 理由 と し て いる と しか 思え ない ', 
",0
すること,"また 、 確認 する こと は 失礼 な こと として 、 私 に 品物 を 届け て くれる 確認 を し なかっ たら 、 品物 を 受け取れ ない ばかり が 、 届け て くれ た 人 に 不信 感 を 持つ 所 でし た ', 
",0
すること,"他 に 手 の 空い て いる 職員 に 応援 を 要請 する こと も せ ず 、 待た せる 対応 は ちょっと お 粗末 です ', 
",0
すること,"安い から 、 仕方 ない か 、 と 思っ て 、 納得 する こと に し まし た が 、 もう少し 接 遇 マナー 教育 に 気 を 使っ た 方 が 良い と 思わ れ ます ', 
",0
すること,"二度と 再び 宿泊 する こと は あり ませ ん ', 
",0
すること,"もう 宿泊 する こと は 無い と 思う が 、 機会 が あっ て も 二度と 宿泊 し たく ない と 思わ せる ホテル だっ た ', 
",0
すること,"もう 二度と 宿泊 する こと は 無い と 思う が 、 機会 が あっ て も 宿泊 し たく ない ホテル だっ た ', 
",0
すること,"１月 １ ５ 日 に 宿泊 、 朝食 について 当日 ゴルフ の スタート の 関係 で ６ ： ３ ０ チェック アウト する こと に なり 朝食 は 諦め て い まし た 、 ロビー に 行く と 賄い の 方 が 朝食 の 準備 を さ れ て おり 「 おにぎり 」 は 準備 出来 て い た ので １ 個 頂け ませ ん か と 言う と ７ 時 から な ので だめ だ と 断ら れ まし た 、 午前 ７ 時 から は 理解 でき ます が 、 おにぎり １ 個 杓子定規 な 対応 に がっかり し まし た 、 残念 です ', 
",0
すること,"友人 の 分 も 私 が 予約 し た ので 謝罪 する こと に なり まし た ', 
",0
すること,"めちゃくちゃ 安い わけ で も ない ので 、 もう 利用 する こと は ない と 思う ', 
",0
すること,"もし 、 松江 で の 宿泊 を 考え て いる 方 が い たら 、 東横 以外 に も 、 松江 駅 周辺 に は ホテル は いろいろ ある ので 、 是非 、 ほか の ホテル を 選択 する こと を おすすめ し ます ', 
",0
すること,"部屋 で は ＶＯＤ が ５ ０ ０ 円 で 見 放題 な ので 退屈 する こと は あり ませ ん でし た ', 
",0
すること,"いつも 全国 の 貴 ホテル を 利用 し て ます が 、 駐車 場 が 満杯 で 遠方 駐車 ・ クーラー が すぐ 効か ず ・ 楽天 申込 で という こと で 領収 書 を 出せ ない と 、 、 また エレベーター が 一基 しか なく 、 、 不便 極まりなく 今後 利用 する こと ない ホテル です ', 
",0
すること,"バス タブ が 汚れ て い た ため 部屋 を 二 回 も 変更 し た が 、 結局 二 度 も 汚れ て い て 諦め て 我慢 する こと に なり とても 不愉快 ', 
",0
すること,"相当 利用 し ない と 会員 登録 費 1500 円 の メリット が 出 ない と 思わ れ ます が 、 私 は 当分 東横 イン を 利用 する こと は 無い でしょ う ', 
",0
すること,"他 の 東横 イン と 比較 し て 特記 する こと は あり ませ ん でし た ', 
",0
すること,"チェックイン 時 に カード を 作ら さ れ 1 , 500 円 払い まし た が 、 もう 二度と 利用 する こと は あり ませ ん ', 
",0
すること,"複数 回 利用 し て おり まし た が 2 度 と 利用 する こと は ない です ', 
",0
すること,"米沢 牛 を 楽しみ に し たい なら 、 それなり に 早め に チェックイン する こと が 必要 です ', 
",0
すること,"扉 が 閉まっ た 後 、 クラクション が なり 続け 、 平 置き に 変更 する こと に なっ た ', 
",0
すること,"２ 泊 取っ て い た の です が 、 フロント に 苦情 言い 1 泊 あまり 値段 変わら なかっ た ので ダイワロイネット に 移動 する こと に ', 
",0
すること,"ちなみに 私 は 金額 の 問題 で は 無く 、 二度と この 系列 の ホテル に 宿泊 する こと は 無い でしょ う ', 
",0
すること,"朝食 会場 も 混雑 する こと なく ゆっくり と 食事 する 事 が でき 大変 満足 でし た ', 
",0
すること,"ただ 私 は もう 利用 する こと は ない と 思い ます ', 
",0
すること,"もう ２ 度 と 東横 イン を 私用 する こと は 無い と 思い ます ', 
",0
すること,"結局 、 もっと 行き やすい ホテル が 最寄り に あり 難 なく 駐車 する こと が でき まし た が 、 土地 勘 の ない 人間 にとって は 最悪 の 接客 でし た ', 
",0
すること,"ホテル として は コストダウン に つながっ て いる の かも 知れ ませ ん が 、 システム を 変更 する こと による 宿泊 費 へ の 還元 は なさ れ て い ない と 思い ます ', 
",0
すること,"翌日 フロント 係 に 掃除 の とき に よく チェック する こと を 依頼 し た が 、 わかり まし た と だけ で 、 お詫び の 言葉 が 一言 も なかっ た こと に ビック し まし た ', 
",0
すること,"お金 を 払っ て 宿泊 し て いる 客 に対して 一体 どういう 態度 な の でしょ う ？ ！ 翌日 チェック アウト の 際 に 当 スタッフ に 改めて 苦情 を 伝え まし た が 最後 まで 謝罪 する こと なく 自身 の 理屈 ばかり を 並べ られ 唖然 でし た ', 
",0
すること,"再度 電話 し 、 直接 お話 する こと も 出来 まし た ', 
",0
すること,"これ が 毎回 発生 する の で は ない ので 確認 する こと は 困難 でしょ う が 、 嘘 で は 無い です ', 
",0
すること,"いろんな 東横 イン に 宿泊 し ます が 、 もっと 改善 する こと が たくさん あっ た と 思い ます ', 
",0
すること,"３ 連休 で 他 が 空い て い ない ので 宿泊 し た が 、 もう 利用 する こと は あり ませ ん ', 
",0
すること,"） ちなみに 、 その 注意 書き は 小さく 書か れ て いる ため に 目立ち にくく 、 冷蔵庫 の 扉 を 開ける と 通常 通り 内側 が 点灯 する こと から 、 疲れ て い たり お 酒 に 酔っ て いる 場合 は 、 気づか ず 普通 に 使える もの だ と 思っ て しまい ます ', 
",0
すること,"総合 的 に 見 て 、 こちら を また 利用 する こと は ない と 思い ます ', 
",0
すること,"東横 は 始め て の 利用 でし た が もう 、 二度と 利用 する こと は ない でしょ う ', 
",0
すること,"せめて 注意 書き ぐらい あれ ば 宿泊 する こと は なかっ た と 思い ます ', 
",0
すること,"宿泊 し た こと で 不愉快 な 点 は あり ませ ん でし た が 、 これら の ポイント を 理解 さ れ た 上 で 宿泊 する こと を おすすめ し ます ', 
",0
すること,"泊まっ て とても 残念 な の は 自分 たち の 泊まっ た 部屋 が 夜中 も 他 の 部屋 の 水 を 流す 音 ？ が ベット の 頭 の すぐ 上 で する こと ', 
",0
すること,"今回 の 手続き は 問題 なく スムーズ でし た が 、 宿泊 プラン の 【 Ｖ О Ｄ プラン 】 １ １ ０ 作品 以上 が 見 放題 ！ 
",0
すること,"でし た が 、 ホテルシステムエラー により 全て の 部屋 で 視聴 する こと が 全く でき ませ ん でし た ', 
",0
すること,"従業 員 は それ を 整理 する こと も し ませ ん し 、 朝食 担当 の 職員 は 非常 に 横柄 な 態度 です ', 
",0
すること,"新大阪 付近 で 考える なら 多少 高く でも 他 の ホテル を 利用 する こと を お 勧め し ます ', 
",0
すること,"立地 も 考える と 、 今後 宿泊 する こと は 絶対 に あり ませ ん ', 
",0
すること,"立地 も いい し 、 ベッド の 寝心地 も 自分 に 合っ てる し 、 朝食 付き だ し 、 気に入っ て い た が 二度と 利用 する こと は ない し 、 友人 に 勧める こと も ない でしょ う ', 
",0
すること,"同姓 同名 の 方 が 間違え て チェックイン し た と の こと で 、 この ホテル に 宿泊 する こと が でき ませ ん でし た ', 
",0
すること,"二度と 利用 する こと は あり ませ ん が 、 清掃 は きちんと し て ください ', 
",0
すること,"来客 より 電話 を 優先 する こと を 教育 さ れ て いる なんて 聞い た こと が ない です ', 
",0
すること,"熱い 水 の おかげ で 一 日 ヒリヒリ する こと に なり 、 最悪 だっ た ', 
",0
すること,"もう 宿泊 する こと は ない です ', 
",0
すること,"Ｔ Ｘ 浅草 周辺 は 新しい ホテル が 増え て い ます ので 、 二度と 利用 する こと は ない でしょ う ！ ', 
",0
すること,"おかず も 客数 に 関係 なく 小さな 皿 に 置い て あっ た の でしょ う 、 皿 に おかず の 痕跡 が ある という 感じ で 料理 を 追加 する こと も なく 放置 さ れ て い まし た ', 
",0
すること,"もう 二度と 利用 する こと は ない です ', 
",0
すること,"ホテル 運営 について 立地 特性 と 利用 者 視点 を 見失う こと なく 、 もっと 研究 する こと を お 奨め し ます ', 
",0
